strain	replicate	temp	mumax/day	r2
MB02u-19	5	4	1.68468424693177	0.992815712438123
MB02u-19	6	4	1.47998668977663	0.996041894198993
MB02u-19	7	4	1.5882353071306	0.996687791430613
MB02u-19	8	4	1.74074696929637	0.99301762555216
MB02u-19	1	11	1.52345366590827	0.997916717496572
MB02u-19	2	11	1.59744133659811	0.997118466178072
MB02u-19	3	11	1.52519391695413	0.99655798519751
MB02u-19	4	11	1.5280506777662	0.995681456897627
MB02u-19	5	11	1.71952014623064	0.996832757743166
MB02u-19	6	11	1.70365610321475	0.996758233787542
MB02u-19	7	11	1.58941249762384	0.996889459256958
MB02u-19	8	11	1.74983431598267	0.998380047068543
MB02u-19	1	17	0.865241266019425	0.986179092297154
MB02u-19	2	17	0.772650004991117	0.982994007446237
MB02u-19	3	17	1.79972605346713	0.970912096321323
MB02u-19	4	17	0.586065254396357	0.956153453498207
MB02u-19	5	17	0.548865717234766	0.98972574819904
MB02u-19	6	17	0.550194911169624	0.986920003059071
MB02u-19	7	17	0.772893908839719	0.979725241898209
MB02u-19	8	17	0.495927161296153	0.989719808591787
MB02u-6	1	-1	1.51505758188298	0.951845064742019
MB02u-6	2	-1	1.56531610183056	0.947983261387372
MB02u-6	3	-1	1.4409735257123	0.97216579574645
MB02u-6	4	-1	1.00065792956548	0.988699305906843
MB02u-6	5	-1	1.36178243485868	0.996546259790656
MB02u-6	6	-1	1.33097920191449	0.985750390212677
MB02u-6	7	-1	1.28201894745364	0.976153697291374
MB02u-6	8	-1	1.35339247083242	0.991703179041698
MB02u-6	1	4	2.33110109047581	0.996811742467408
MB02u-6	2	4	1.91870185567753	0.99194319184971
MB02u-6	3	4	1.94327748289044	0.991121799752934
MB02u-6	4	4	1.96523454130551	0.99248132454987
MB02u-6	5	4	1.84555579873852	0.992339887068507
MB02u-6	6	4	1.47511544896744	0.987607262504743
MB02u-6	7	4	1.40708704771409	0.993880431388239
MB02u-6	8	4	1.75138791040569	0.992498722007653
MB02u-6	1	11	1.83137113551441	0.998096489778205
MB02u-6	2	11	1.68127247821616	0.997608350708051
MB02u-6	3	11	1.51364442882512	0.974884148028836
MB02u-6	4	11	1.31672324886582	0.950493332036006
MB02u-6	5	11	1.05217155708801	0.914743794949258
MB02u-6	6	11	1.32489302497978	0.969904340762543
MB02u-6	7	11	1.57122510361785	0.999180378644033
MB02u-6	8	11	1.822582213674	0.998796615979516
MB02u-6	1	17	0.642737324583986	0.919306393221403
MB02u-6	2	17	0.0586692869139688	0.675281550287031
MB02u-6	3	17	1.53954761621293	0.692097037143543
MB02u-6	4	17	0.0553375980877466	0.485366077876795
MB02u-6	5	17	0.203074095948853	0.909649661792478
MB02u-6	6	17	0.102657859566871	0.398817323015855
MB02u-6	7	17	0.0315023467109116	0.880714219389196
MB02u-6	8	17	0.123021541070994	0.924879455921791
MB02u-7	1	-1	1.5235480664859	0.998446400817396
MB02u-7	2	-1	1.70179729243093	0.993132033509111
MB02u-7	3	-1	1.71425118355495	0.9961781508848
MB02u-7	4	-1	1.38936664325172	0.997411304780019
MB02u-7	5	-1	1.37837649714431	0.997192765624942
MB02u-7	6	-1	1.41321144490645	0.997092978312311
MB02u-7	7	-1	1.48673331692468	0.995101265892967
MB02u-7	8	-1	1.35547423146995	0.998708812753967
MB02u-7	1	4	2.2875833768055	0.995624575566305
MB02u-7	2	4	2.0834551692432	0.995885927912737
MB02u-7	3	4	1.83650614045578	0.998037771953416
MB02u-7	4	4	1.73289364829403	0.995849352511178
MB02u-7	5	4	1.77825139451825	0.995479367545596
MB02u-7	6	4	1.79956217029938	0.99820142582381
MB02u-7	7	4	2.14910713964252	0.996582914880906
MB02u-7	8	4	2.28651258790233	0.993164389732287
MB02u-7	1	11	1.54180155954615	0.999103643758752
MB02u-7	2	11	1.27979822308483	0.999348583796204
MB02u-7	3	11	1.12140596452035	0.998872438399537
MB02u-7	4	11	0.9863841150904	0.894063461823477
MB02u-7	5	11	0.995498076219981	0.894310281751296
MB02u-7	6	11	0.94880697938684	0.999035374459108
MB02u-7	7	11	0.95167031113154	0.999447765867766
MB02u-7	8	11	1.18971191106157	0.999596666187006
MB02u-7	1	17	0.00271308267315163	0.704258597884945
MB02u-7	2	17	0.120679601287766	0.45961867492116
MB02u-7	3	17	0.215477940222625	0.852405872371146
MB02u-7	4	17	0.256018726067885	0.816067041347832
MB02u-7	5	17	0.120416661607956	0.598866238597028
MB02u-7	6	17	0.148624631138155	0.393045843799242
MB02u-7	7	17	0.14227727249254	0.88807428269555
MB02u-7	8	17	0.00906688232075756	0.390788544357026
MB02u-9	1	-1	1.53698683831997	0.997125365664968
MB02u-9	2	-1	1.66876384112231	0.998990651529207
MB02u-9	3	-1	1.70550708982941	0.997109466631433
MB02u-9	4	-1	1.53530585386567	0.998280182097623
MB02u-9	5	-1	1.50781767529103	0.996902440251618
MB02u-9	6	-1	1.55283914455864	0.998546274256383
MB02u-9	7	-1	1.67313262630482	0.998204086947459
MB02u-9	8	-1	1.67793375520512	0.996759783620651
MB02u-9	1	4	1.8631801644643	0.996951241845819
MB02u-9	2	4	1.74849546006705	0.996790428567959
MB02u-9	3	4	1.66827690010301	0.996991358746485
MB02u-9	4	4	1.61089613281181	0.997716824403404
MB02u-9	5	4	1.64270868341814	0.996405850941929
MB02u-9	6	4	1.70254186411516	0.997243876079319
MB02u-9	7	4	1.81337605141778	0.996021064362933
MB02u-9	8	4	1.83107746941592	0.997629618633911
MB02u-9	1	11	2.03032518326294	0.998250902313734
MB02u-9	2	11	1.84039481387527	0.996200247412235
MB02u-9	3	11	1.63146444213644	0.995528990937184
MB02u-9	4	11	1.28306116184285	0.97336024652176
MB02u-9	5	11	1.29587257826053	0.973702006542547
MB02u-9	6	11	1.43348784451665	0.98953003155769
MB02u-9	7	11	1.73776696728112	0.997921208153835
MB02u-9	8	11	1.86946349996885	0.998796593979979
MB02u-9	1	17	0.289494851715645	0.978159727085527
MB02u-9	2	17	0.645410682326174	0.994228598603936
MB02u-9	3	17	0.698135288825989	0.969693694027518
MB02u-9	4	17	0.469992120213222	0.972404818269906
MB02u-9	5	17	0.388500847566035	0.984648940148246
MB02u-9	6	17	0.333048732457134	0.948615377509335
MB02u-9	7	17	0.461782266153798	0.971506140220874
MB02u-9	8	17	0.231026440721332	0.986039662211365
MB3u-22	1	-1	1.19605296245594	0.998778441703248
MB3u-22	2	-1	1.49116061520648	0.995345082467669
MB3u-22	3	-1	1.16899798208425	0.994128479026031
MB3u-22	4	-1	1.18995794620804	0.993996702031632
MB3u-22	5	-1	1.23668784413388	0.992536113517547
MB3u-22	6	-1	1.20286038128844	0.994348578619083
MB3u-22	7	-1	1.34363705685375	0.994343857018741
MB3u-22	8	-1	1.32768915841815	0.993704385596455
MB3u-22	1	4	2.0399905640671	0.954364421711036
MB3u-22	2	4	1.93099686664589	0.892649260164364
MB3u-22	3	4	1.78544526541205	0.886651010179285
MB3u-22	4	4	1.72412292895451	0.876888542147488
MB3u-22	5	4	1.73100447361795	0.870000648850785
MB3u-22	6	4	1.661027696915	0.863921551689701
MB3u-22	7	4	1.82322896523799	0.885755821898955
MB3u-22	8	4	1.87433726507064	0.889135926156795
MB3u-22	1	11	1.55252353761343	0.976424297007371
MB3u-22	2	11	1.14056973409209	0.997016571301021
MB3u-22	3	11	0.896885392673249	0.998887093735908
MB3u-22	4	11	0.785929195584572	0.99474174850572
MB3u-22	5	11	0.927303762153513	0.96937468162387
MB3u-22	6	11	1.03303353349701	0.976483199599335
MB3u-22	7	11	1.16206490999721	0.970223594805335
MB3u-22	8	11	1.39041999495841	0.977699946993724
MB3u-22	1	17	2.49168924346631	0.921816391447961
MB3u-22	2	17	0.0423444666981049	0.779888569362618
MB3u-22	3	17	0.0666652994367338	0.394146171714058
MB3u-22	4	17	0.155992454799535	0.25618549166976
MB3u-22	5	17	0.00668873602778049	0.612648234906826
MB3u-22	6	17	0.0870918989902828	0.201265471102978
MB3u-22	7	17	0.0801828021128045	0.353385377377675
MB3u-22	8	17	0.121657251598394	0.824679842213666
MB3u-28	1	-1	1.19053526615046	0.997382830817494
MB3u-28	2	-1	1.26422050743828	0.945890990554636
MB3u-28	3	-1	1.28666002297226	0.997552234330131
MB3u-28	4	-1	1.18420442225067	0.997237243377594
MB3u-28	5	-1	1.10600946153771	0.995235165723634
MB3u-28	6	-1	1.22595583553247	0.996981014553171
MB3u-28	7	-1	1.44150451572777	0.994353312489725
MB3u-28	8	-1	1.38917663527603	0.99026568647774
MB3u-28	1	4	2.1544627562232	0.981913083001632
MB3u-28	2	4	1.80631391352919	0.881628431311351
MB3u-28	3	4	1.69188319140322	0.881639323237628
MB3u-28	4	4	1.61376883339948	0.854161163520802
MB3u-28	5	4	1.56041979122143	0.858169848051156
MB3u-28	6	4	1.5308747571612	0.865203272450725
MB3u-28	7	4	1.77568565913637	0.858195730459431
MB3u-28	8	4	1.80959139317282	0.904635374401098
MB3u-28	1	11	1.45215832773902	0.997779360711616
MB3u-28	2	11	1.30575361135767	0.994092298205652
MB3u-28	3	11	1.15415971816541	0.991554852447666
MB3u-28	4	11	1.02173750415134	0.974691130479166
MB3u-28	5	11	0.899915421204418	0.968421334387182
MB3u-28	6	11	1.08535622635143	0.94703990354183
MB3u-28	7	11	1.29974170126385	0.978227639548745
MB3u-28	8	11	1.36075410661267	0.990120785723634
MB3u-28	1	17	0.223637502657107	0.730341032113477
MB3u-28	2	17	0.44215971451456	0.440597081599232
MB3u-28	3	17	0.223061622948388	0.255554616850562
MB3u-28	4	17	0.198979164668742	0.589404542149836
MB3u-28	5	17	0.236418198399405	0.374329103207663
MB3u-28	6	17	0.267203020225215	0.665887410796071
MB3u-28	7	17	0.370147369334344	0.50007529609716
MB3u-28	8	17	0.929065235452201	0.713207321192699
MB3u-4	1	-1	1.49722644811899	0.991787419728598
MB3u-4	2	-1	1.41502851785907	0.998080472003863
MB3u-4	3	-1	1.221749342861	0.993480450643029
MB3u-4	4	-1	1.34575833754733	0.994943408537824
MB3u-4	5	-1	1.21431652749136	0.997706196398583
MB3u-4	6	-1	1.39943995674322	0.997180823548641
MB3u-4	7	-1	1.19860671132863	0.994373831553345
MB3u-4	8	-1	1.61046958440152	0.993020653301349
MB3u-4	1	4	1.56950741737576	0.994217952609054
MB3u-4	2	4	1.48835799446584	0.996418018444389
MB3u-4	3	4	1.38564148612044	0.994536053059705
MB3u-4	4	4	1.44647762842325	0.996771253401246
MB3u-4	5	4	1.46165939205266	0.996926568229541
MB3u-4	6	4	1.46628109474366	0.995910368847025
MB3u-4	7	4	1.45734122121489	0.995406370499195
MB3u-4	8	4	1.40805836201897	0.998366667145321
MB3u-4	1	11	1.59044437824615	0.996553835336209
MB3u-4	2	11	1.23669072990865	0.998720647796667
MB3u-4	3	11	1.27083439595005	0.997371301764164
MB3u-4	4	11	1.29797672193959	0.99856988048241
MB3u-4	5	11	1.05283730488794	0.999180138983169
MB3u-4	6	11	1.08553281507536	0.999015523636626
MB3u-4	7	11	1.38621861461167	0.998823337979389
MB3u-4	8	11	1.33016124697517	0.998435382518847
MB3u-4	1	17	0.208163266975776	0.937261157292187
MB3u-4	2	17	0.422579919715728	0.797688843630356
MB3u-4	3	17	0.276124440656032	0.774311629930674
MB3u-4	4	17	0.337801270270539	0.704200526214245
MB3u-4	5	17	0.322636253209166	0.857281652603529
MB3u-4	6	17	0.304302249121387	0.80136827510999
MB3u-4	7	17	0.421895339080134	0.950771717867765
MB3u-4	8	17	0.337074210298601	0.908013554118134
MB3u-41	1	-1	1.38673725761044	0.993540415512903
MB3u-41	2	-1	1.48168044598866	0.979235132621282
MB3u-41	3	-1	1.49251852121135	0.98390967780328
MB3u-41	4	-1	1.76123458473518	0.985122359926535
MB3u-41	5	-1	1.57083040451972	0.988817313607726
MB3u-41	6	-1	1.62173975414514	0.980629440980692
MB3u-41	7	-1	1.46668717346633	0.993373962424304
MB3u-41	8	-1	1.3578402178855	0.994338119841541
MB3u-41	1	4	2.07210046885002	0.980320150935625
MB3u-41	2	4	1.85316352047494	0.873814384855054
MB3u-41	3	4	1.70058284220048	0.88297965267143
MB3u-41	4	4	1.48164939071509	0.84946612670924
MB3u-41	5	4	1.56623860839569	0.870335208031509
MB3u-41	6	4	1.50577532475132	0.888696636432544
MB3u-41	7	4	1.81179402902142	0.866808126467573
MB3u-41	8	4	1.98927978034033	0.899233160911193
MB3u-41	1	11	1.65961009113929	0.998554470025491
MB3u-41	2	11	1.15718308178258	0.995269318662669
MB3u-41	3	11	1.05253487127567	0.995003806543126
MB3u-41	4	11	0.994813130348892	0.989256443952945
MB3u-41	5	11	0.845150213241673	0.997058790285215
MB3u-41	6	11	0.888215876483275	0.998026725655259
MB3u-41	7	11	1.12534144873675	0.996987210171525
MB3u-41	8	11	1.54135660806918	0.992062222120572
MB3u-41	1	17	0.159371069158136	0.705622678012979
MB3u-41	2	17	0.139291223381919	0.538358183129724
MB3u-41	3	17	0.26042102178864	0.659516260961011
MB3u-41	4	17	0.190066248488517	0.158553604142222
MB3u-41	5	17	0.309700993944478	0.720724087521581
MB3u-41	6	17	0.218879350099294	0.580334820069278
MB3u-41	7	17	0.355073209880937	0.831451935842377
MB3u-41	8	17	0.247811683438209	0.837101381760018
MB3u-43	1	-1	1.38074331623615	0.994994656457825
MB3u-43	2	-1	1.609767688884	0.989046588694285
MB3u-43	3	-1	1.49372143548713	0.994044308465469
MB3u-43	4	-1	1.41481408026116	0.993109916269824
MB3u-43	5	-1	1.36689143061581	0.99270201895336
MB3u-43	6	-1	1.53102576482354	0.996739526069028
MB3u-43	7	-1	1.50026031921668	0.993406565463206
MB3u-43	8	-1	1.41052128109227	0.993761512376887
MB3u-43	1	4	1.65246285720304	0.9624066332994
MB3u-43	2	4	1.73252053229002	0.873401628504186
MB3u-43	3	4	1.70633913208885	0.868649401930366
MB3u-43	4	4	1.38011861620624	0.841564152252489
MB3u-43	5	4	1.50783025281081	0.861485641438276
MB3u-43	6	4	1.53060646868791	0.863604022897692
MB3u-43	7	4	1.58273210171071	0.851509528099801
MB3u-43	8	4	1.55495487213302	0.925335963991431
MB3u-43	1	11	1.57071087061292	0.997658715531236
MB3u-43	2	11	1.55159782574058	0.997479505948842
MB3u-43	3	11	1.43603420816654	0.996936223748549
MB3u-43	4	11	1.51934003649664	0.997872800922315
MB3u-43	5	11	1.4774801622522	0.997074671591259
MB3u-43	6	11	1.47042879761396	0.995485471743623
MB3u-43	7	11	1.50335039590391	0.997144374571409
MB3u-43	8	11	1.65751433710099	0.998794259602443
MB3u-43	1	17	0.815542024367607	0.986980926050048
MB3u-43	2	17	0.698989460829999	0.989059950081945
MB3u-43	3	17	0.624715335874814	0.971941356158813
MB3u-43	4	17	0.52585994508787	0.981928929792297
MB3u-43	5	17	0.616069923034194	0.98795322176852
MB3u-43	6	17	2.30580875026847	0.891115625010723
MB3u-43	7	17	0.588016752919409	0.970545767702718
MB3u-43	8	17	0.473570226969243	0.985737429445327
MB3u-45	1	-1	1.35737387471672	0.997755626375567
MB3u-45	2	-1	1.40134186573868	0.996493000654062
MB3u-45	3	-1	1.24768194645983	0.997341688358646
MB3u-45	4	-1	1.3065569621862	0.99702128045418
MB3u-45	5	-1	1.13966129337824	0.995521247128781
MB3u-45	6	-1	1.26095991947598	0.997224676621132
MB3u-45	7	-1	1.35476974020568	0.994588190678239
MB3u-45	8	-1	1.2813929992858	0.99849898253943
MB3u-45	1	4	1.62433082203969	0.945103911730694
MB3u-45	2	4	1.67481119832572	0.863115206260755
MB3u-45	3	4	1.57148682445874	0.850104858372368
MB3u-45	4	4	1.50603512069474	0.858982217609607
MB3u-45	5	4	1.51220605654189	0.863846824465752
MB3u-45	6	4	1.64498251831303	0.862934185963032
MB3u-45	7	4	1.5847042969466	0.863427727320454
MB3u-45	8	4	1.75612629619148	0.919557794535265
MB3u-45	1	11	1.72484737067255	0.988953385277737
MB3u-45	2	11	1.6777249781651	0.993360750434182
MB3u-45	3	11	1.74970516051449	0.992465115379968
MB3u-45	4	11	1.68359587721576	0.986555482962332
MB3u-45	5	11	1.60174986414238	0.987336116956362
MB3u-45	6	11	1.77023271367985	0.987853845749691
MB3u-45	7	11	1.74984904489371	0.990738114791842
MB3u-45	8	11	1.7953933899992	0.993598793885132
MB3u-45	1	17	0.656852014033826	0.984419098599647
MB3u-45	2	17	0.707546412166625	0.987248190721085
MB3u-45	3	17	0.593625947310318	0.95690019378289
MB3u-45	4	17	0.586622804190551	0.969109561888747
MB3u-45	5	17	0.454038996749236	0.964498924363703
MB3u-45	6	17	0.450439439823101	0.975161211628689
MB3u-45	7	17	0.383557257816928	0.951123634829819
MB3u-45	8	17	0.563564522493632	0.985054868260475
MB3u-55	1	-1	1.00838039181378	0.998140292797261
MB3u-55	2	-1	1.08903785235693	0.962818437033595
MB3u-55	3	-1	1.07827436702141	0.989822837742907
MB3u-55	4	-1	1.08390401979572	0.997952582844976
MB3u-55	5	-1	1.09270210752493	0.992955074041222
MB3u-55	6	-1	1.0802573701387	0.985813488212177
MB3u-55	7	-1	1.0319059977276	0.996773670097091
MB3u-55	8	-1	1.05784182691313	0.998003625880799
MB3u-55	1	4	2.19644433639301	0.997462055394838
MB3u-55	2	4	1.98787985238013	0.997709013283141
MB3u-55	3	4	1.94058806071132	0.976214159748264
MB3u-55	4	4	1.89982027222066	0.962888125499012
MB3u-55	5	4	1.89904751703597	0.966981286239286
MB3u-55	6	4	1.8833853713449	0.978550082899658
MB3u-55	7	4	1.93395945969506	0.997617142473166
MB3u-55	8	4	1.90343633656526	0.998357743881503
MB3u-55	1	11	2.56004777060367	0.990927826906396
MB3u-55	2	11	2.38718121078092	0.990847787912752
MB3u-55	3	11	2.35882914777576	0.989992635082426
MB3u-55	4	11	2.38224576879148	0.98579860161445
MB3u-55	5	11	2.42247290277507	0.989483335094467
MB3u-55	6	11	2.28081292931162	0.993986000309113
MB3u-55	7	11	2.38096752923666	0.992630789817081
MB3u-55	8	11	2.65800148398051	0.993311387535989
MB3u-55	1	17	0.577440638895184	0.993941367038156
MB3u-55	2	17	0.503961188287137	0.997583546164893
MB3u-55	3	17	0.608054832712339	0.989357589480966
MB3u-55	4	17	0.607489834706216	0.996633669378332
MB3u-55	5	17	0.410788905733441	0.99523346442223
MB3u-55	6	17	0.330680823191213	0.996357114530796
MB3u-55	7	17	0.252254310090823	0.996183675226083
MB3u-55	8	17	0.306854307834843	0.978267853868361
MB3u-64	1	-1	1.2356611886638	0.996599686983698
MB3u-64	2	-1	1.30975752342376	0.995324360756429
MB3u-64	3	-1	1.0768283691011	0.99647197133058
MB3u-64	4	-1	1.02874370315548	0.994415266677596
MB3u-64	5	-1	1.05617006891114	0.994982999958344
MB3u-64	6	-1	1.04690714121431	0.996752371598324
MB3u-64	7	-1	1.20695249861373	0.997418980727784
MB3u-64	8	-1	1.37937463582485	0.991331789538744
MB3u-64	1	4	2.08839036778744	0.997314037186361
MB3u-64	2	4	1.97671873976846	0.970937759120397
MB3u-64	3	4	1.77054585487054	0.951560908898855
MB3u-64	4	4	1.7162943148734	0.942247640813592
MB3u-64	5	4	1.74653194554958	0.942342415668927
MB3u-64	6	4	1.74369175166274	0.944366475762011
MB3u-64	7	4	1.98969454902753	0.960073629597879
MB3u-64	8	4	1.78931833526482	0.996265488997158
MB3u-64	1	11	1.44136872994788	0.998389058631511
MB3u-64	2	11	0.939413470107065	0.995526170013641
MB3u-64	3	11	0.696123762322069	0.99498337440278
MB3u-64	4	11	0.870945349762061	0.996909846776847
MB3u-64	5	11	0.813618449900789	0.995153226951227
MB3u-64	6	11	0.817025443271528	0.99275478432694
MB3u-64	7	11	0.736352031075415	0.986472064728099
MB3u-64	8	11	0.924916860763521	0.984627611278524
MB3u-64	1	17	0.0919682616095182	0.665064118474218
MB3u-64	2	17	0.0290344703204518	0.428619807455946
MB3u-64	3	17	0.787372723504968	0.840461195426076
MB3u-64	4	17	0.685030079891959	0.858077461743164
MB3u-64	5	17	0.84643210055564	0.883078952472484
MB3u-64	6	17	0.949726991084466	0.906390230743093
MB3u-64	7	17	0.922130929032165	0.872742533908096
MB3u-64	8	17	0.0493401737982697	0.590326458525049
MB3u-70	1	-1	1.2993903791321	0.992293527128428
MB3u-70	2	-1	1.05997334394495	0.985252693060168
MB3u-70	3	-1	1.1315401020236	0.993190736362423
MB3u-70	4	-1	1.06503061207396	0.994078276154638
MB3u-70	5	-1	1.04708256951507	0.992825236597639
MB3u-70	6	-1	1.00150292246958	0.995722285241987
MB3u-70	7	-1	1.25377951131022	0.99458519952258
MB3u-70	8	-1	1.14362255053293	0.9961243619379
MB3u-70	1	4	1.85860191580334	0.998188615721887
MB3u-70	2	4	1.73882682934997	0.997602849748389
MB3u-70	3	4	1.52651717637497	0.94513043935408
MB3u-70	4	4	1.14330643141122	0.926374877220005
MB3u-70	5	4	1.16601063171331	0.926682253530055
MB3u-70	6	4	1.49712804624451	0.946082366861294
MB3u-70	7	4	1.62497724002116	0.96253462202546
MB3u-70	8	4	1.55180394799251	0.998276357428245
MB3u-70	1	11	1.61712245348987	0.995538961103909
MB3u-70	2	11	1.57784096447807	0.987109029415121
MB3u-70	3	11	1.34257340048495	0.994137474261449
MB3u-70	4	11	1.06640085828348	0.994554082667416
MB3u-70	5	11	1.25691228021338	0.992503419224661
MB3u-70	6	11	1.24481352815935	0.990240138620035
MB3u-70	7	11	1.44076429846553	0.995519913351963
MB3u-70	8	11	1.67778394494159	0.996152505944211
MB3u-70	1	17	0.178048965189092	0.796415191921201
MB3u-70	2	17	0.185343475608596	0.918559503507059
MB3u-70	3	17	0.349874545158264	0.776756101702843
MB3u-70	4	17	0.682371262342207	0.856685167579268
MB3u-70	5	17	0.919291579056553	0.867082595066494
MB3u-70	6	17	0.796189806487151	0.878302788139798
MB3u-70	7	17	0.218661278339099	0.697043130540357
MB3u-70	8	17	0.0735619625958759	0.815313922947069
MB3u-8	1	-1	1.3299963317151	0.998964353262126
MB3u-8	2	-1	1.35438262693162	0.999024471334896
MB3u-8	3	-1	1.47327966756621	0.99892755995983
MB3u-8	4	-1	1.46661531325866	0.999152398284243
MB3u-8	5	-1	1.48928671949322	0.998728035825538
MB3u-8	6	-1	1.37833198253037	0.999125639924026
MB3u-8	7	-1	1.36582161676213	0.998704708822975
MB3u-8	8	-1	1.28122186567412	0.998296922280884
MB3u-8	1	4	1.4896350409863	0.997480887153315
MB3u-8	2	4	1.49593024445479	0.869933673856339
MB3u-8	3	4	1.54558571588234	0.875411582555785
MB3u-8	4	4	1.44963207012543	0.879972916237113
MB3u-8	5	4	1.42712151619174	0.870605601974555
MB3u-8	6	4	1.39499788152403	0.871266343947088
MB3u-8	7	4	1.39710599021257	0.881814060839051
MB3u-8	8	4	1.40958589836755	0.994874982360718
MB3u-8	1	11	1.75673438675128	0.99875722839953
MB3u-8	2	11	1.68290944341448	0.997837628757232
MB3u-8	3	11	1.67024725696449	0.997307727222539
MB3u-8	4	11	1.71121956673362	0.99782826323015
MB3u-8	5	11	1.67055766366709	0.997920788852438
MB3u-8	6	11	1.60439641260638	0.994088784742989
MB3u-8	7	11	1.69459719448366	0.996233819650801
MB3u-8	8	11	1.82031388316479	0.998672245575341
MB3u-8	1	17	0.427473357679455	0.978219779525625
MB3u-8	2	17	0.392342199485893	0.980870242001068
MB3u-8	3	17	0.451078377912427	0.98996620007922
MB3u-8	4	17	0.490802528320977	0.974815517798219
MB3u-8	5	17	0.516918503861511	0.987600348581768
MB3u-8	6	17	0.444459387985	0.973216548240369
MB3u-8	7	17	0.382125960500531	0.976640918290681
MB3u-8	8	17	0.308818788224475	0.977542283683229
